file_name,file_path,file_type,size,album,artist,title,year,genre,duration,track,bitrate
张学友-她来听我的演唱会.mp3,./Music/手机music/张学友-她来听我的演唱会.mp3,.mp3,8203703,,张学友,她来听我的演唱会,,,292.9962665952353,,224.0
张楚 - 国际歌.mp3,./Music/手机music/张楚 - 国际歌.mp3,.mp3,4296486,,张楚,国际歌,,Pop,268.6870380849695,,127.91637630662021
弦子 - 醉清风.mp3,./Music/手机music/弦子 - 醉清风.mp3,.mp3,4913400,,弦子,醉清风,,,307.0495146958305,,128.0
彩虹(1).mp3,./Music/手机music/彩虹(1).mp3,.mp3,4239488,ÔÚÂ·ÉÏ......,ÔSÎ¡[www.p2pclub.com],²Êºç,,Pop,264.956536180772,2,128.0
很难.mp3,./Music/手机music/很难.mp3,.mp3,7089996,OK,ÕÅÕðÔÀ,ºÜÄÑ,2007,Pop,258.429387755102,4,219.35276205397759
忍者.mp3,./Music/手机music/忍者.mp3,.mp3,6372034,·¶ÌØÎ÷,ÖÜ½ÜÂ×,ÈÌÕß,2005,Pop,159.24065846901658,3,320.0
思念是一种病.mp3,./Music/手机music/思念是一种病.mp3,.mp3,6086784,优卡娱乐[www.fm386.com],张震岳,思念是一种病,2007,,253.68149716318064,,192.0
成龙、金喜善 - 神话.mp3,./Music/手机music/成龙、金喜善 - 神话.mp3,.mp3,4592586,Myth,Jackie Chan & Kim ,Endless Love (mp3),,,286.8668606581389,,128.0
我在那一角患过伤风.mp3,./Music/手机music/我在那一角患过伤风.mp3,.mp3,2695441,,,ÎÒÔÚÄÇÒ»½Ç»¼¹ýÉË·ç,,,112.36542663027546,,192.0
我很好，那么你呢？.wma,./Music/手机music/我很好，那么你呢？.wma,.wma,2824801,心电心,王心凌,我很好那么你呢,,,233.066,,96.024
押尾コ タロ 翼 hoping for the future.mp3,./Music/手机music/押尾コ タロ 翼 hoping for the future.mp3,.mp3,3468913,,,押尾コ タロ 翼 hoping for the future,,,216.916287434514,,128.0
押尾光太郎 DREAMING.MP3,./Music/手机music/押尾光太郎 DREAMING.MP3,.MP3,4258890,Nature Spirit,ÑºÎ²¹âÌ«ÀÉ                    ,DREAMING,2008-01-01,Other,264.27273438110876,3,128.0
押尾桑 - Believe.mp3,./Music/手机music/押尾桑 - Believe.mp3,.mp3,4179139,Eternal Chain,ÑºÎ²¥³©`¥¿¥í©`,Believe,2009,Chorus,261.27169527456743,11,128.0
押尾桑 - Buzzer Beater.mp3,./Music/手机music/押尾桑 - Buzzer Beater.mp3,.mp3,3493199,Nature Spirit,押尾光太郎,Buzzer Beater,2008-01-01,,216.37525998905306,,128.0
押尾桑 - Departure.mp3,./Music/手机music/押尾桑 - Departure.mp3,.mp3,2756535,¥Ñ¥Î¥é¥Þ,ÑºÎ²¥³©`¥¿¥í©`,£Ä£å£ð£á£ò£ô£õ£ò£å,2005,Easy listening,229.36552101376608,1,96.0
押尾桑 - Fight.mp3,./Music/手机music/押尾桑 - Fight.mp3,.mp3,2520937,Î´Öª×¨¼­,Î´ÖªÒÕÈË,ÑºÎ²É£-Fight,2005,Blues,157.59685998140264,8,128.0
押尾桑 - Go Ahead.mp3,./Music/手机music/押尾桑 - Go Ahead.mp3,.mp3,5808283,Hand to Hand,ÿ,Go Ahead,2010,Jpop,241.89104449435274,9,192.0
押尾桑 - hard rain - type d.mp3,./Music/手机music/押尾桑 - hard rain - type d.mp3,.mp3,3892295,,押尾桑,押尾桑 - hard rain - type d,,,243.28465724250447,,128.0
押尾桑 - Hard Rain.mp3,./Music/手机music/押尾桑 - Hard Rain.mp3,.mp3,3960089,10th Anniversary BEST,押尾コータロー,HARD RAIN,2011-06-22,,247.51808208204298,,128.0
